speaker_iso,target_iso,year,count
PER,BEL,1949,1
PER,CHN,1949,1
POL,BEL,1949,1
POL,BGR,1949,1
POL,BRA,1949,1
POL,CAN,1949,1
POL,CHN,1949,1
POL,GRC,1949,1
POL,IDN,1949,1
POL,LUX,1949,1
POL,MEX,1949,1
POL,NLD,1949,1
POL,ZAF,1949,1
RUS,NLD,1949,1
RUS,NOR,1949,1
SLV,CHN,1949,1
SLV,CSK,1949,1
SLV,FRA,1949,1
SLV,GBR,1949,1
SLV,GRC,1949,1
SLV,IDN,1949,1
SLV,POL,1949,1
SLV,SYR,1949,1
SLV,URS,1949,1
SYR,CIV,1949,1
SYR,EGY,1949,1
SYR,IDN,1949,1
SYR,IRQ,1949,1
SYR,JOR,1949,1
SYR,LBN,1949,1
SYR,SAU,1949,1
UKR,ALB,1949,1
UKR,BEL,1949,1
UKR,BLR,1949,1
UKR,CAN,1949,1
UKR,CHL,1949,1
UKR,ITA,1949,1
UKR,JPN,1949,1
UKR,POL,1949,1
UKR,PRK,1949,1
UKR,SYR,1949,1
UKR,TTO,1949,1
USA,ALB,1949,1
USA,CHN,1949,1
USA,ERI,1949,1
USA,IDN,1949,1
USA,ISR,1949,1
USA,ITA,1949,1
USA,LBY,1949,1
USA,MLI,1949,1
USA,YUG,1949,1
VEN,COL,1949,1
VEN,IDN,1949,1
VEN,MEX,1949,1
VEN,PSE,1949,1
VEN,SYR,1949,1
YUG,ALB,1949,1
YUG,ARE,1949,1
YUG,BGD,1949,1
YUG,BGR,1949,1
YUG,CHN,1949,1
YUG,ROU,1949,1
ZAF,BEL,1949,1
ZAF,EGY,1949,1
ZAF,ETH,1949,1
ZAF,FRA,1949,1
ZAF,GBR,1949,1
ZAF,LBR,1949,1
ZAF,PAK,1949,1
ZAF,PRT,1949,1
ZAF,PSE,1949,1
ZAF,USA,1949,1
AUS,URS,1950,52
UKR,URS,1950,40
BLR,URS,1950,39
CAN,PRK,1950,34
RUS,URS,1950,34
CHL,URS,1950,33
POL,DEU,1950,29
CAN,URS,1950,27
CSK,USA,1950,23
POL,USA,1950,22
USA,URS,1950,22
RUS,USA,1950,21
POL,URS,1950,20
YUG,URS,1950,20
LBR,ZAF,1950,19
CHN,URS,1950,16
CSK,URS,1950,15
LBR,PRK,1950,15
CHN,PRK,1950,13
GBR,URS,1950,13
SLV,URS,1950,13
USA,PRK,1950,13
BOL,USA,1950,12
CHL,USA,1950,12
IRQ,PSE,1950,12
NOR,PRK,1950,12
PHL,PRK,1950,12
SWE,PRK,1950,11
TUR,PRK,1950,10
BLR,USA,1950,9
GBR,DEU,1950,9
RUS,CHN,1950,9
UKR,USA,1950,9
BEL,URS,1950,8
BOL,URS,1950,8
CAN,USA,1950,8
ECU,PRK,1950,8
GBR,PRK,1950,8
LBN,PSE,1950,8
PAK,CHN,1950,8
CSK,TWN,1950,7
ETH,ZAF,1950,7
GBR,USA,1950,7
NZL,PRK,1950,7
NZL,URS,1950,7
SLV,USA,1950,7
SWE,URS,1950,7
UKR,AUS,1950,7
URY,PRK,1950,7
VEN,PRK,1950,7
YUG,PRK,1950,7
AUS,CHN,1950,6
BLR,NZL,1950,6
CHN,RUS,1950,6
CUB,PRK,1950,6
GTM,CHN,1950,6
IND,PRK,1950,6
IRQ,ARE,1950,6
ISR,DEU,1950,6
NZL,KOR,1950,6
NZL,USA,1950,6
PAK,PRK,1950,6
POL,FRA,1950,6
SLV,PRK,1950,6
AUS,PRK,1950,5
BLR,AUS,1950,5
BLR,PRK,1950,5
CHL,PRK,1950,5
CHN,BLR,1950,5
COL,CHN,1950,5
CSK,CHN,1950,5
ECU,USA,1950,5
EGY,PSE,1950,5
GBR,LKA,1950,5
GRC,PRK,1950,5
IRQ,PRK,1950,5
LBR,USA,1950,5
NLD,CHN,1950,5
NLD,PRK,1950,5
PAK,ESP,1950,5
POL,CHN,1950,5
RUS,GBR,1950,5
SWE,USA,1950,5
AUS,USA,1950,4
BEL,PRK,1950,4
BEL,USA,1950,4
BOL,CHL,1950,4
CSK,GBR,1950,4
GTM,ERI,1950,4
GTM,PRK,1950,4
IND,IDN,1950,4
IRQ,JOR,1950,4
ISR,USA,1950,4
PER,USA,1950,4
RUS,FRA,1950,4
RUS,PRK,1950,4
SWE,KOR,1950,4
YUG,BGR,1950,4
ZAF,PRK,1950,4
BOL,CAN,1950,3
BOL,PRK,1950,3
CHN,USA,1950,3
ETH,EGY,1950,3
ETH,ITA,1950,3
FRA,USA,1950,3
GBR,CHN,1950,3
GTM,ESP,1950,3
GTM,ETH,1950,3
IND,CHN,1950,3
ISR,URS,1950,3
LBR,GBR,1950,3
NLD,IDN,1950,3
NLD,URS,1950,3
NOR,CHN,1950,3
NOR,USA,1950,3
PAN,USA,1950,3
POL,JPN,1950,3
POL,PRK,1950,3
RUS,TWN,1950,3
USA,BLR,1950,3
USA,LBN,1950,3
VEN,USA,1950,3
YUG,ROU,1950,3
YUG,USA,1950,3
ARG,CHN,1950,2
ARG,ERI,1950,2
AUS,DDR,1950,2
AUS,DEU,1950,2
BLR,CHL,1950,2
BLR,CHN,1950,2
BLR,RUS,1950,2
BOL,GBR,1950,2
BRA,ITA,1950,2
BRA,URS,1950,2
CAN,KOR,1950,2
CHN,KOR,1950,2
COL,ERI,1950,2
COL,ESP,1950,2
COL,ETH,1950,2
COL,LBY,1950,2
COL,PRK,1950,2
CSK,AUS,1950,2
CSK,FRA,1950,2
CSK,PRK,1950,2
DOM,ESP,1950,2
DOM,KOR,1950,2
EGY,ARE,1950,2
EGY,LBY,1950,2
ETH,CHN,1950,2
ETH,DEU,1950,2
ETH,ERI,1950,2
ETH,GTM,1950,2
ETH,USA,1950,2
FRA,PRK,1950,2
GBR,AUT,1950,2
GTM,BLZ,1950,2
GTM,USA,1950,2
IND,DEU,1950,2
IND,USA,1950,2
IRQ,LKA,1950,2
IRQ,USA,1950,2
ISR,CHN,1950,2
ISR,ZAF,1950,2
LBN,PRK,1950,2
LBR,KOR,1950,2
NLD,KOR,1950,2
NLD,USA,1950,2
NZL,GBR,1950,2
PAK,IND,1950,2
PAK,KOR,1950,2
POL,GBR,1950,2
POL,ITA,1950,2
POL,LIE,1950,2
POL,NLD,1950,2
POL,RUS,1950,2
POL,TTO,1950,2
POL,TWN,1950,2
POL,YUG,1950,2
SLV,CHN,1950,2
SLV,GRC,1950,2
TUR,USA,1950,2
UKR,CHL,1950,2
URY,USA,1950,2
USA,JPN,1950,2
YUG,CHN,1950,2
YUG,HUN,1950,2
ZAF,KOR,1950,2
ZAF,USA,1950,2
ARG,ITA,1950,1
ARG,LBY,1950,1
ARG,MLI,1950,1
ARG,PRK,1950,1
AUS,AUT,1950,1
AUS,NZL,1950,1
AUS,UKR,1950,1
BEL,BRA,1950,1
BEL,CHL,1950,1
BEL,CHN,1950,1
BEL,FRA,1950,1
BEL,GBR,1950,1
BEL,KOR,1950,1
BEL,NLD,1950,1
BEL,RUS,1950,1
BLR,BRA,1950,1
BLR,CSK,1950,1
BLR,GBR,1950,1
BLR,GRC,1950,1
BLR,IRQ,1950,1
BLR,KWT,1950,1
BLR,NLD,1950,1
BLR,PER,1950,1
BOL,BEL,1950,1
BOL,BRA,1950,1
BOL,CHN,1950,1
BOL,CSK,1950,1
BOL,FRA,1950,1
BOL,KOR,1950,1
BOL,MMR,1950,1
BOL,MNG,1950,1
BOL,NLD,1950,1
BOL,PER,1950,1
BOL,PHL,1950,1
BOL,POL,1950,1
BOL,ROU,1950,1
BRA,KOR,1950,1
BRA,USA,1950,1
CAN,BLR,1950,1
CAN,CHN,1950,1
CAN,CSK,1950,1
CAN,ROU,1950,1
CHL,CHN,1950,1
CHL,PSE,1950,1
CHN,DEU,1950,1
CHN,GRC,1950,1
CHN,ITA,1950,1
CHN,MMR,1950,1
CHN,MNG,1950,1
CHN,PHL,1950,1
CHN,ZAF,1950,1
COL,CHL,1950,1
COL,ITA,1950,1
COL,MLI,1950,1
COL,POL,1950,1
COL,TWN,1950,1
COL,URS,1950,1
COL,USA,1950,1
CSK,DEU,1950,1
CSK,IND,1950,1
CUB,COL,1950,1
CUB,GRC,1950,1
CUB,IDN,1950,1
CUB,IRN,1950,1
CUB,KOR,1950,1
EGY,GBR,1950,1
EGY,SDN,1950,1
EGY,USA,1950,1
ETH,BRA,1950,1
ETH,GBR,1950,1
ETH,IND,1950,1
ETH,JPN,1950,1
ETH,LBR,1950,1
ETH,MLI,1950,1
ETH,NOR,1950,1
ETH,PRK,1950,1
FRA,BEL,1950,1
FRA,DEU,1950,1
FRA,ITA,1950,1
FRA,LUX,1950,1
FRA,NLD,1950,1
GBR,BGR,1950,1
GBR,CSK,1950,1
GBR,FRA,1950,1
GBR,HUN,1950,1
GBR,IND,1950,1
GBR,JPN,1950,1
GBR,KOR,1950,1
GBR,MMR,1950,1
GBR,PAK,1950,1
GBR,POL,1950,1
GBR,ROU,1950,1
GBR,RUS,1950,1
GRC,USA,1950,1
GTM,PAK,1950,1
GTM,ZAF,1950,1
HND,GRC,1950,1
HND,LBY,1950,1
HND,PSE,1950,1
HND,USA,1950,1
IND,BLR,1950,1
IND,DDR,1950,1
IND,FRA,1950,1
IND,GBR,1950,1
IND,JPN,1950,1
IND,KOR,1950,1
IND,PAK,1950,1
IND,RUS,1950,1
IND,URS,1950,1
IND,YUG,1950,1
IND,ZAF,1950,1
IRQ,EGY,1950,1
IRQ,ESP,1950,1
IRQ,FRA,1950,1
IRQ,GRC,1950,1
IRQ,IDN,1950,1
IRQ,IND,1950,1
IRQ,IRL,1950,1
IRQ,ITA,1950,1
IRQ,LBY,1950,1
IRQ,MMR,1950,1
IRQ,PAK,1950,1
IRQ,PRT,1950,1
ISR,ARE,1950,1
ISR,IND,1950,1
ISR,NLD,1950,1
ISR,PAK,1950,1
ISR,PRK,1950,1
ISR,SWE,1950,1
LBN,FRA,1950,1
LBN,MEX,1950,1
LBN,USA,1950,1
LBR,DEU,1950,1
LBR,EGY,1950,1
LBR,ETH,1950,1
LBR,PHL,1950,1
LBR,ROU,1950,1
NLD,BLR,1950,1
NLD,DEU,1950,1
NLD,ETH,1950,1
NLD,JPN,1950,1
NLD,LBN,1950,1
NLD,TWN,1950,1
NOR,IDN,1950,1
NOR,NLD,1950,1
NZL,CHN,1950,1
PAK,USA,1950,1
PAN,CHL,1950,1
PAN,PRK,1950,1
PER,PHL,1950,1
PHL,KOR,1950,1
PHL,USA,1950,1
PHL,ZAF,1950,1
POL,AUS,1950,1
POL,AUT,1950,1
POL,BEL,1950,1
POL,CHL,1950,1
POL,CSK,1950,1
POL,GRC,1950,1
POL,IDN,1950,1
POL,OMN,1950,1
POL,PHL,1950,1
POL,SWE,1950,1
RUS,DEU,1950,1
RUS,JPN,1950,1
SLV,IRN,1950,1
SWE,CHN,1950,1
SWE,NLD,1950,1
TUR,BOL,1950,1
UKR,CHN,1950,1
UKR,DEU,1950,1
UKR,GBR,1950,1
UKR,GRC,1950,1
UKR,LBN,1950,1
UKR,YUG,1950,1
URY,BGR,1950,1
URY,BLR,1950,1
URY,HUN,1950,1
URY,ROU,1950,1
URY,TWN,1950,1
USA,CHN,1950,1
USA,IND,1950,1
USA,NOR,1950,1
USA,PAK,1950,1
USA,RUS,1950,1
USA,ZAF,1950,1
VEN,CHN,1950,1
VEN,CSK,1950,1
VEN,DEU,1950,1
VEN,ETH,1950,1
VEN,GRC,1950,1
VEN,IDN,1950,1
VEN,IND,1950,1
VEN,JPN,1950,1
VEN,PAK,1950,1
VEN,PSE,1950,1
YUG,ALB,1950,1
YUG,CHL,1950,1
YUG,DEU,1950,1
ZAF,BRA,1950,1
ZAF,NZL,1950,1
RUS,USA,1951,157
RUS,URS,1951,103
EGY,SDN,1951,56
CSK,USA,1951,52
POL,USA,1951,43
UKR,USA,1951,42
YUG,URS,1951,38
RUS,PRK,1951,36
POL,DEU,1951,31
RUS,GBR,1951,27
RUS,FRA,1951,26
RUS,JPN,1951,25
UKR,URS,1951,25
AUS,URS,1951,24
POL,URS,1951,24
CSK,URS,1951,23
PHL,URS,1951,23
BLR,USA,1951,22
CAN,URS,1951,22
EGY,GBR,1951,22
BLR,URS,1951,20
IRQ,ARE,1951,18
RUS,DEU,1951,17
SYR,ARE,1951,17
SYR,PSE,1951,17
CSK,DEU,1951,15
RUS,CHN,1951,15
POL,JPN,1951,14
BLR,PRK,1951,13
DNK,URS,1951,13
USA,PRK,1951,13
USA,URS,1951,12
POL,PRK,1951,11
RUS,AUS,1951,11
CSK,PRK,1951,10
HND,ITA,1951,10
BLR,YUG,1951,9
CAN,USA,1951,9
IRQ,PSE,1951,9
UKR,PRK,1951,9
AUS,PRK,1951,8
FRA,DEU,1951,8
PHL,USA,1951,8
SLV,USA,1951,8
YEM,ISR,1951,8
CHN,JPN,1951,7
EGY,PSE,1951,7
NIC,FRA,1951,7
NIC,USA,1951,7
YEM,ARE,1951,7
CAN,PRK,1951,6
CHN,DEU,1951,6
DNK,USA,1951,6
GBR,DEU,1951,6
HTI,USA,1951,6
IDN,MMR,1951,6
IRQ,LBY,1951,6
ISR,ARE,1951,6
RUS,TWN,1951,6
SLV,PRK,1951,6
USA,DEU,1951,6
YEM,PSE,1951,6
ARG,USA,1951,5
BOL,FRA,1951,5
BOL,URS,1951,5
EGY,IRN,1951,5
EGY,NZL,1951,5
IRQ,MAR,1951,5
ISR,CHN,1951,5
NZL,PRK,1951,5
NZL,USA,1951,5
PER,USA,1951,5
UKR,FRA,1951,5
USA,AUT,1951,5
ZAF,PRK,1951,5
CRI,USA,1951,4
CSK,GBR,1951,4
CSK,JPN,1951,4
DNK,DEU,1951,4
EGY,LBY,1951,4
GBR,USA,1951,4
HND,FRA,1951,4
IND,ZAF,1951,4
LBN,ARE,1951,4
LBN,PSE,1951,4
NLD,PRK,1951,4
PAK,ZAF,1951,4
PER,URS,1951,4
PHL,PRK,1951,4
POL,CHN,1951,4
POL,FRA,1951,4
SLV,GRC,1951,4
UKR,GBR,1951,4
YUG,DEU,1951,4
AUS,USA,1951,3
BEL,FRA,1951,3
BLR,FRA,1951,3
BLR,GBR,1951,3
CAN,FRA,1951,3
COL,FRA,1951,3
CRI,PRK,1951,3
DNK,FRA,1951,3
DOM,FRA,1951,3
EGY,PRK,1951,3
ETH,PRK,1951,3
GBR,FRA,1951,3
GBR,URS,1951,3
IDN,AUS,1951,3
IDN,IND,1951,3
IDN,PAK,1951,3
IDN,PHL,1951,3
IDN,USA,1951,3
IDN,ZAF,1951,3
IND,CHN,1951,3
IRQ,SYR,1951,3
ISR,DDR,1951,3
ISR,IRQ,1951,3
ISR,USA,1951,3
LBR,CHN,1951,3
LBR,ZAF,1951,3
NLD,USA,1951,3
NZL,ZAF,1951,3
PAN,USA,1951,3
PER,PRK,1951,3
POL,GBR,1951,3
POL,TWN,1951,3
RUS,BLR,1951,3
RUS,CSK,1951,3
RUS,EGY,1951,3
RUS,GRC,1951,3
RUS,ITA,1951,3
RUS,TUR,1951,3
SLV,BGR,1951,3
SYR,EGY,1951,3
SYR,USA,1951,3
USA,CHN,1951,3
USA,FRA,1951,3
VEN,DEU,1951,3
YEM,USA,1951,3
YUG,PRK,1951,3
AUS,FRA,1951,2
AUS,GBR,1951,2
BLR,CHN,1951,2
BLR,TWN,1951,2
BOL,DEU,1951,2
BOL,USA,1951,2
BRA,PRK,1951,2
CHN,USA,1951,2
CRI,DEU,1951,2
CRI,PHL,1951,2
CRI,URS,1951,2
CSK,FRA,1951,2
CUB,PRK,1951,2
DNK,GBR,1951,2
DNK,RUS,1951,2
DOM,LBY,1951,2
EGY,CSK,1951,2
EGY,ISR,1951,2
EGY,MAR,1951,2
EGY,URS,1951,2
ETH,ZAF,1951,2
GBR,AUT,1951,2
GBR,NZL,1951,2
GRC,FRA,1951,2
GRC,PRK,1951,2
HTI,CHN,1951,2
HTI,FRA,1951,2
HTI,PRK,1951,2
IDN,THA,1951,2
IND,FRA,1951,2
IND,GBR,1951,2
IRN,GBR,1951,2
IRQ,FRA,1951,2
IRQ,JOR,1951,2
IRQ,MLI,1951,2
IRQ,PRK,1951,2
ISR,FRA,1951,2
ISR,ZAF,1951,2
MMR,FRA,1951,2
NIC,GBR,1951,2
NIC,PRK,1951,2
NLD,DEU,1951,2
NLD,ITA,1951,2
NZL,AUS,1951,2
NZL,GBR,1951,2
NZL,LKA,1951,2
PAK,GBR,1951,2
PAK,IND,1951,2
PAN,FRA,1951,2
PAN,PRK,1951,2
PER,FRA,1951,2
PER,OMN,1951,2
PHL,JPN,1951,2
POL,BEL,1951,2
POL,BOL,1951,2
POL,ITA,1951,2
POL,KOR,1951,2
PRY,PRK,1951,2
RUS,IRN,1951,2
RUS,PHL,1951,2
RUS,ZAF,1951,2
SLV,ALB,1951,2
SYR,ISR,1951,2
SYR,LBN,1951,2
SYR,URS,1951,2
TUR,PRK,1951,2
UKR,DEU,1951,2
UKR,JPN,1951,2
URY,ITA,1951,2
USA,GBR,1951,2
USA,ITA,1951,2
USA,JPN,1951,2
VEN,PRK,1951,2
VEN,USA,1951,2
YEM,LBY,1951,2
YUG,FRA,1951,2
ZAF,FRA,1951,2
ZAF,GBR,1951,2
ZAF,USA,1951,2
ARG,ITA,1951,1
ARG,PRK,1951,1
AUS,DEU,1951,1
AUS,IND,1951,1
AUS,LKA,1951,1
AUS,PAK,1951,1
AUS,RUS,1951,1
AUS,ZAF,1951,1
BEL,GBR,1951,1
BEL,PRK,1951,1
BEL,URS,1951,1
BEL,USA,1951,1
BLR,CAN,1951,1
BLR,DEU,1951,1
BLR,JPN,1951,1
BLR,KOR,1951,1
BOL,BRA,1951,1
BOL,COL,1951,1
BOL,PER,1951,1
BRA,FRA,1951,1
BRA,GRC,1951,1
BRA,USA,1951,1
CAN,BGR,1951,1
CAN,CSK,1951,1
CAN,GBR,1951,1
CAN,HUN,1951,1
CAN,RUS,1951,1
CAN,YUG,1951,1
CHL,CHN,1951,1
CHL,PRK,1951,1
CHN,CAN,1951,1
CHN,FRA,1951,1
CHN,NLD,1951,1
CHN,POL,1951,1
COL,ESP,1951,1
COL,ITA,1951,1
COL,PRK,1951,1
COL,USA,1951,1
CRI,AUS,1951,1
CRI,CHN,1951,1
CRI,FRA,1951,1
CRI,IDN,1951,1
CRI,IND,1951,1
CRI,ITA,1951,1
CRI,JPN,1951,1
CRI,NZL,1951,1
CRI,PAK,1951,1
CRI,YUG,1951,1
CSK,BEL,1951,1
CSK,CHN,1951,1
CSK,EGY,1951,1
CSK,GRC,1951,1
CSK,ITA,1951,1
CSK,PAN,1951,1
CSK,RUS,1951,1
CSK,SYR,1951,1
CSK,TUR,1951,1
CSK,TWN,1951,1
CSK,YUG,1951,1
CSK,ZAF,1951,1
CUB,CHN,1951,1
CUB,USA,1951,1
DNK,DDR,1951,1
DNK,TTO,1951,1
DOM,ITA,1951,1
DOM,PRK,1951,1
ECU,DEU,1951,1
EGY,ARE,1951,1
EGY,CHN,1951,1
EGY,DDR,1951,1
EGY,FRA,1951,1
EGY,HUN,1951,1
EGY,RUS,1951,1
EGY,USA,1951,1
ETH,FRA,1951,1
ETH,USA,1951,1
FRA,AUT,1951,1
FRA,ITA,1951,1
FRA,PRK,1951,1
FRA,PSE,1951,1
FRA,URS,1951,1
GBR,AUS,1951,1
GBR,BRA,1951,1
GBR,DDR,1951,1
GBR,ITA,1951,1
GBR,LKA,1951,1
GBR,PRK,1951,1
GRC,AUT,1951,1
GRC,CHN,1951,1
GRC,DEU,1951,1
GRC,ERI,1951,1
GRC,IDN,1951,1
GRC,LBY,1951,1
GRC,MLI,1951,1
GRC,USA,1951,1
HND,ARG,1951,1
HND,ECU,1951,1
HND,GBR,1951,1
HND,MLI,1951,1
HND,USA,1951,1
HTI,BEL,1951,1
HTI,CSK,1951,1
HTI,DEU,1951,1
HTI,DNK,1951,1
HTI,GBR,1951,1
HTI,LUX,1951,1
HTI,NLD,1951,1
HTI,NOR,1951,1
HTI,URS,1951,1
IDN,BFA,1951,1
IDN,IRN,1951,1
IDN,NZL,1951,1
IDN,PRK,1951,1
IDN,RUS,1951,1
IDN,URS,1951,1
IND,DDR,1951,1
IND,DEU,1951,1
IND,PRK,1951,1
IND,TWN,1951,1
IND,URS,1951,1
IND,USA,1951,1
IRN,ZAF,1951,1
IRQ,IDN,1951,1
IRQ,IND,1951,1
IRQ,ITA,1951,1
IRQ,LBN,1951,1
IRQ,LKA,1951,1
IRQ,MMR,1951,1
IRQ,MOZ,1951,1
IRQ,PAK,1951,1
IRQ,URS,1951,1
IRQ,USA,1951,1
ISR,DEU,1951,1
ISR,LBN,1951,1
LBN,EGY,1951,1
LBN,FRA,1951,1
LBN,IRQ,1951,1
LBR,BEL,1951,1
LBR,DEU,1951,1
LBR,DNK,1951,1
LBR,ETH,1951,1
LBR,GBR,1951,1
LBR,NOR,1951,1
LBR,USA,1951,1
MMR,GBR,1951,1
MMR,JPN,1951,1
MMR,USA,1951,1
NIC,CHN,1951,1
NIC,CIV,1951,1
NIC,ISR,1951,1
NIC,TTO,1951,1
NLD,FRA,1951,1
NLD,ISR,1951,1
NLD,JPN,1951,1
NLD,PSE,1951,1
NLD,URS,1951,1
NLD,ZAF,1951,1
NZL,EGY,1951,1
NZL,FRA,1951,1
NZL,GRC,1951,1
NZL,IND,1951,1
NZL,ITA,1951,1
NZL,KAZ,1951,1
NZL,KOR,1951,1
NZL,MMR,1951,1
NZL,NOR,1951,1
NZL,PAK,1951,1
PAK,FRA,1951,1
PAK,LKA,1951,1
PAK,MMR,1951,1
PAN,GRC,1951,1
PAN,IDN,1951,1
PAN,IRN,1951,1
PAN,PSE,1951,1
PAN,ZAF,1951,1
PER,AUS,1951,1
PER,AUT,1951,1
PER,BLR,1951,1
PER,CAN,1951,1
PER,CHN,1951,1
PER,DEU,1951,1
PER,GBR,1951,1
PER,GRC,1951,1
PER,IRL,1951,1
PER,ITA,1951,1
PER,MDG,1951,1
PER,NZL,1951,1
PER,RUS,1951,1
PER,ZAF,1951,1
PHL,FRA,1951,1
PHL,GBR,1951,1
POL,CSK,1951,1
POL,EGY,1951,1
POL,GRC,1951,1
POL,IRN,1951,1
POL,RUS,1951,1
PRY,FRA,1951,1
PRY,USA,1951,1
RUS,CAN,1951,1
RUS,DDR,1951,1
RUS,HUN,1951,1
RUS,IDN,1951,1
RUS,IND,1951,1
RUS,IRL,1951,1
RUS,MMR,1951,1
RUS,ROU,1951,1
RUS,TCD,1951,1
RUS,UKR,1951,1
SLV,ARE,1951,1
SLV,CHN,1951,1
SLV,CSK,1951,1
SLV,HUN,1951,1
SLV,IRL,1951,1
SLV,ITA,1951,1
SLV,PRT,1951,1
SLV,PSE,1951,1
SLV,ROU,1951,1
SLV,YUG,1951,1
SYR,FRA,1951,1
SYR,GBR,1951,1
SYR,IRN,1951,1
SYR,IRQ,1951,1
SYR,JOR,1951,1
TUR,ITA,1951,1
UKR,AUT,1951,1
UKR,CHN,1951,1
UKR,CRI,1951,1
UKR,CSK,1951,1
UKR,CUB,1951,1
UKR,DDR,1951,1
UKR,GRC,1951,1
UKR,ISR,1951,1
UKR,ITA,1951,1
UKR,MAR,1951,1
UKR,PAK,1951,1
UKR,THA,1951,1
UKR,TWN,1951,1
URY,DEU,1951,1
URY,PRK,1951,1
USA,BLR,1951,1
USA,CSK,1951,1
USA,GRC,1951,1
USA,TUR,1951,1
USA,YUG,1951,1
VEN,FRA,1951,1
VEN,GBR,1951,1
VEN,ITA,1951,1
YEM,EGY,1951,1
YEM,FRA,1951,1
YEM,GBR,1951,1
YEM,IRN,1951,1
YEM,URY,1951,1
YUG,ALB,1951,1
YUG,BGR,1951,1
YUG,CSK,1951,1
YUG,HUN,1951,1
YUG,LBN,1951,1
YUG,POL,1951,1
YUG,ROU,1951,1
YUG,USA,1951,1
ZAF,AUS,1951,1
ZAF,DDR,1951,1
ZAF,JPN,1951,1
ZAF,NZL,1951,1
ZAF,TUR,1951,1
RUS,USA,1952,157
POL,USA,1952,113
CSK,USA,1952,103
RUS,URS,1952,70
UKR,USA,1952,70
FRA,TUN,1952,56
BLR,USA,1952,51
UKR,URS,1952,44
FRA,MAR,1952,41
RUS,PRK,1952,39
AUS,URS,1952,38
CSK,DEU,1952,33
BLR,URS,1952,30
YUG,URS,1952,30
BLR,PRK,1952,25
POL,PRK,1952,23
CHN,PRK,1952,22
CSK,URS,1952,21
POL,DEU,1952,21
POL,URS,1952,20
IRQ,PSE,1952,19
SWE,URS,1952,19
ISR,ARE,1952,18
RUS,GBR,1952,18
AUS,PRK,1952,17
SYR,ARE,1952,17
CHN,URS,1952,16
BLR,DEU,1952,15
ISR,DEU,1952,15
RUS,FRA,1952,15
UKR,FRA,1952,15
ISR,EGY,1952,14
CSK,PRK,1952,13
PER,URS,1952,13
ECU,USA,1952,12
IRQ,ISR,1952,12
UKR,GBR,1952,12
NZL,PRK,1952,11
CRI,PRK,1952,10
CSK,FRA,1952,10
IRQ,ARE,1952,10
GBR,URS,1952,9
IRQ,FRA,1952,9
MMR,TUN,1952,9
POL,JPN,1952,9
USA,PRK,1952,9
BLR,GBR,1952,8
CAN,PRK,1952,8
CSK,GBR,1952,8
ECU,FRA,1952,8
ETH,CHN,1952,8
GBR,DEU,1952,8
POL,CHN,1952,8
SWE,USA,1952,8
YUG,ROU,1952,8
AUS,USA,1952,7
CHL,USA,1952,7
CRI,URS,1952,7
EGY,SDN,1952,7
IRQ,TUN,1952,7
CSK,TWN,1952,6
ETH,NZL,1952,6
ETH,PRK,1952,6
GBR,PRK,1952,6
IRQ,MAR,1952,6
IRQ,ZAF,1952,6
LBN,USA,1952,6
POL,FRA,1952,6
SWE,DEU,1952,6
BEL,USA,1952,5
BLR,TWN,1952,5
CHL,ZAF,1952,5
CHN,JPN,1952,5
ETH,ECU,1952,5
MMR,FRA,1952,5
POL,GBR,1952,5
RUS,TWN,1952,5
SYR,ISR,1952,5
SYR,PSE,1952,5
SYR,USA,1952,5
UKR,ITA,1952,5
UKR,PRK,1952,5
YUG,BGR,1952,5
ZAF,IND,1952,5
BLR,FRA,1952,4
CAN,USA,1952,4
CHN,RUS,1952,4
CHN,USA,1952,4
COL,USA,1952,4
COL,ZAF,1952,4
EGY,ISR,1952,4
EGY,TUN,1952,4
ETH,CAN,1952,4
ETH,ERI,1952,4
ETH,USA,1952,4
GRC,URS,1952,4
IND,PRK,1952,4
ISR,LUX,1952,4
MMR,PRK,1952,4
MMR,ZAF,1952,4
POL,TWN,1952,4
RUS,DEU,1952,4
SWE,CHE,1952,4
SYR,FRA,1952,4
URY,USA,1952,4
YUG,USA,1952,4
AUS,DEU,1952,3
AUS,GBR,1952,3
AUS,NZL,1952,3
BLR,CHN,1952,3
BOL,USA,1952,3
COL,PRK,1952,3
CSK,AUS,1952,3
CSK,JPN,1952,3
ECU,SWE,1952,3
GRC,CIV,1952,3
GRC,ISR,1952,3
GRC,TTO,1952,3
IDN,PRK,1952,3
IND,ZAF,1952,3
IRQ,PRK,1952,3
IRQ,USA,1952,3
ISR,SYR,1952,3
LBN,PRK,1952,3
LBR,USA,1952,3
NLD,PRK,1952,3
NZL,URS,1952,3
NZL,USA,1952,3
PAK,PRK,1952,3
PRY,PRK,1952,3
RUS,BRA,1952,3
RUS,CHN,1952,3
SWE,CHN,1952,3
SYR,MAR,1952,3
SYR,TUN,1952,3
UKR,DEU,1952,3
YUG,HUN,1952,3
YUG,PRK,1952,3
AUS,CHN,1952,2
AUS,CSK,1952,2
AUS,GIN,1952,2
AUS,POL,1952,2
BEL,IND,1952,2
BEL,PRK,1952,2
BLR,BEL,1952,2
BLR,DDR,1952,2
BLR,JPN,1952,2
BLR,NZL,1952,2
BOL,IND,1952,2
CHL,IND,1952,2
CHL,TKM,1952,2
CHL,URS,1952,2
