speaker_iso,target_iso,year,session,count
COD,AFG,2009,64,1
COD,IRQ,2009,64,1
COD,ZAF,2009,64,7
COD,BDI,2009,64,2
COD,TCD,2009,64,1
COD,SDN,2009,64,1
COD,MDG,2009,64,1
COD,RWA,2009,64,3
COD,UGA,2009,64,2
COD,CHN,2009,64,3
COD,PRK,2009,64,2
COD,USA,2009,64,1
COG,CHN,2009,64,1
COG,ZAF,2009,64,3
COG,LBY,2009,64,1
COG,TCD,2009,64,2
COG,SDN,2009,64,1
COG,CMR,2009,64,1
COG,RWA,2009,64,1
COG,UGA,2009,64,1
COG,ISR,2009,64,1
COL,USA,2009,64,4
COL,MDG,2009,64,1
COL,MEX,2009,64,1
COL,GTM,2009,64,1
COL,PAN,2009,64,1
COL,CRI,2009,64,1
COL,HTI,2009,64,1
COL,DOM,2009,64,1
COL,PER,2009,64,1
COL,AFG,2009,64,1
COL,BRA,2009,64,1
COM,IND,2009,64,1
COM,TTO,2009,64,2
COM,FRA,2009,64,11
COM,ISR,2009,64,1
COM,USA,2009,64,2
COM,IRQ,2009,64,1
COM,AFG,2009,64,1
COM,SOM,2009,64,1
COM,COG,2009,64,1
COM,TWN,2009,64,1
COM,GBR,2009,64,1
COM,MAR,2009,64,1
CPV,GIN,2009,64,3
CPV,CHN,2009,64,3
CPV,USA,2009,64,2
CRI,LBY,2009,64,1
CRI,COL,2009,64,1
CRI,USA,2009,64,1
CUB,USA,2009,64,26
CUB,TTO,2009,64,2
CUB,IRQ,2009,64,1
CUB,AFG,2009,64,1
CUB,ZAF,2009,64,1
CUB,HND,2009,64,2
CUB,BRA,2009,64,1
CUB,LUX,2009,64,1
CUB,VEN,2009,64,2
CYP,USA,2009,64,2
CYP,TUR,2009,64,12
CZE,USA,2009,64,1
CZE,CSK,2009,64,1
DEU,USA,2009,64,2
DEU,IRN,2009,64,7
DEU,GBR,2009,64,2
DEU,FRA,2009,64,2
DEU,RUS,2009,64,1
DEU,CHN,2009,64,1
DEU,ISR,2009,64,2
DEU,LBN,2009,64,3
DEU,AFG,2009,64,10
DEU,ZAF,2009,64,3
DEU,COG,2009,64,1
DEU,TCD,2009,64,1
DJI,DEU,2009,64,3
DJI,ZAF,2009,64,5
DJI,CHN,2009,64,9
DJI,ERI,2009,64,9
DJI,SOM,2009,64,9
DJI,ISR,2009,64,4
DJI,YEM,2009,64,1
DJI,DOM,2009,64,1
DJI,PHL,2009,64,1
DMA,USA,2009,64,7
DMA,DOM,2009,64,1
DMA,FRA,2009,64,1
DMA,HTI,2009,64,6
DMA,CUB,2009,64,1
DNK,USA,2009,64,1
DNK,RUS,2009,64,1
DNK,IRN,2009,64,1
DNK,AFG,2009,64,6
DNK,PAK,2009,64,4
DNK,TTO,2009,64,2
DNK,SYR,2009,64,1
DNK,IND,2009,64,1
DNK,SOM,2009,64,3
DNK,DJI,2009,64,2
DOM,LBY,2009,64,1
DOM,HND,2009,64,3
DZA,ZAF,2009,64,1
DZA,ISR,2009,64,2
DZA,ARE,2009,64,1
ECU,USA,2009,64,4
ECU,BOL,2009,64,1
ECU,ALB,2009,64,3
ECU,CUB,2009,64,3
ECU,CIV,2009,64,2
ECU,HND,2009,64,4
ECU,FRA,2009,64,1
ECU,ZAF,2009,64,3
ECU,VEN,2009,64,1
ECU,BRA,2009,64,1
ECU,PRK,2009,64,3
ECU,CHN,2009,64,2
ECU,HTI,2009,64,3
ECU,COL,2009,64,1
EGY,LBY,2009,64,1
EGY,ITA,2009,64,1
EGY,USA,2009,64,4
EGY,ZAF,2009,64,4
EGY,CHN,2009,64,1
EGY,KEN,2009,64,1
EGY,ISR,2009,64,9
EGY,PSE,2009,64,2
EGY,ARE,2009,64,3
EGY,SDN,2009,64,9
EGY,CUB,2009,64,2
ERI,LBY,2009,64,1
ERI,USA,2009,64,1
ERI,CHN,2009,64,2
ERI,NIC,2009,64,1
ERI,ZAF,2009,64,3
ESP,HND,2009,64,3
ESP,USA,2009,64,2
ESP,TUR,2009,64,1
ESP,RUS,2009,64,1
ESP,AFG,2009,64,1
ESP,ISR,2009,64,1
ESP,PSE,2009,64,1
ESP,ZAF,2009,64,1
EST,GEO,2009,64,1
EST,AFG,2009,64,5
EST,USA,2009,64,1
EST,IRL,2009,64,1
ETH,SOM,2009,64,19
ETH,SDN,2009,64,3
ETH,ZAF,2009,64,2
FIN,ZAF,2009,64,4
FIN,MNG,2009,64,1
FIN,LBR,2009,64,1
FJI,USA,2009,64,1
FRA,IRN,2009,64,1
FRA,ISR,2009,64,1
FRA,BRA,2009,64,1
FRA,IND,2009,64,1
FRA,JPN,2009,64,1
FRA,DEU,2009,64,1
FRA,USA,2009,64,1
FSM,MUS,2009,64,2
FSM,USA,2009,64,2
FSM,CAN,2009,64,1
FSM,MEX,2009,64,1
FSM,CHN,2009,64,1
FSM,JPN,2009,64,1
FSM,IND,2009,64,1
FSM,DEU,2009,64,1
GAB,CHN,2009,64,1
GAB,ZAF,2009,64,2
GAB,USA,2009,64,2
GAB,TTO,2009,64,1
GAB,COG,2009,64,1
GBR,AFG,2009,64,4
GBR,IRN,2009,64,2
GBR,ZAF,2009,64,6
GBR,AUS,2009,64,1
GBR,JPN,2009,64,1
GBR,SOM,2009,64,1
GBR,SDN,2009,64,1
GBR,ISR,2009,64,1
GBR,PSE,2009,64,1
GBR,MMR,2009,64,1
GBR,PRK,2009,64,1
GBR,KEN,2009,64,1
GBR,TZA,2009,64,1
GBR,BDI,2009,64,1
GBR,SLE,2009,64,1
GBR,MWI,2009,64,1
GBR,NPL,2009,64,1
GBR,LBR,2009,64,1
GBR,GHA,2009,64,1
GEO,DEU,2009,64,2
GEO,URS,2009,64,1
GEO,POL,2009,64,2
GEO,FIN,2009,64,1
GEO,HUN,2009,64,1
GEO,CSK,2009,64,1
GEO,AFG,2009,64,2
GEO,CHN,2009,64,3
GEO,USA,2009,64,2
GEO,UKR,2009,64,1
GEO,MDA,2009,64,1
GEO,UZB,2009,64,1
GEO,KGZ,2009,64,1
GEO,MNG,2009,64,1
GEO,RUS,2009,64,1
GHA,ZAF,2009,64,5
GHA,USA,2009,64,1
GIN,LBY,2009,64,2
GIN,SLV,2009,64,1
GIN,MAR,2009,64,1
GIN,SEN,2009,64,1
GIN,BFA,2009,64,1
GIN,LBR,2009,64,2
GIN,SLE,2009,64,2
GIN,MLI,2009,64,1
GIN,ZAF,2009,64,5
GIN,CHN,2009,64,2
GIN,DEU,2009,64,1
GIN,MRT,2009,64,1
GIN,COG,2009,64,1
GIN,SOM,2009,64,1
GIN,ISR,2009,64,2
GIN,DOM,2009,64,2
GIN,AFG,2009,64,1
GMB,USA,2009,64,5
GMB,ZAF,2009,64,19
GMB,PRK,2009,64,2
GMB,ISR,2009,64,3
GMB,TWN,2009,64,1
GMB,CUB,2009,64,3
GMB,MAR,2009,64,1
GNB,GIN,2009,64,28
GNB,LBY,2009,64,2
GNB,CHN,2009,64,5
GNB,ZAF,2009,64,3
GNB,USA,2009,64,1
GNB,CUB,2009,64,2
GNB,AGO,2009,64,1
GNB,NGA,2009,64,1
GNB,BRA,2009,64,2
GNB,IND,2009,64,2
GNQ,LBY,2009,64,1
GNQ,CHN,2009,64,1
GNQ,NIC,2009,64,1
GNQ,IND,2009,64,1
GNQ,USA,2009,64,3
GNQ,PRK,2009,64,2
GNQ,ZAF,2009,64,3
GRC,PRK,2009,64,1
GRC,ZAF,2009,64,1
GRC,TUR,2009,64,8
GRC,GEO,2009,64,1
GRC,SOM,2009,64,1
GRC,CYP,2009,64,3
GRC,CHN,2009,64,1
GRD,CHN,2009,64,6
GRD,USA,2009,64,8
GRD,MUS,2009,64,1
GRD,ISL,2009,64,2
GRD,TTO,2009,64,2
GRD,VEN,2009,64,1
GRD,HND,2009,64,1
GRD,CUB,2009,64,2
GRD,ISR,2009,64,1
GRD,ZAF,2009,64,3
GTM,COL,2009,64,1
GTM,PAN,2009,64,1
GTM,MEX,2009,64,2
GTM,HND,2009,64,4
GTM,USA,2009,64,1
GTM,CIV,2009,64,2
GTM,BLZ,2009,64,2
GUY,USA,2009,64,1
GUY,NOR,2009,64,1
GUY,CHN,2009,64,1
HND,BRA,2009,64,6
HND,USA,2009,64,3
HND,PAN,2009,64,1
HND,CIV,2009,64,2
HTI,ZAF,2009,64,1
HTI,HND,2009,64,1
HTI,CUB,2009,64,1
HUN,ZAF,2009,64,1
HUN,AFG,2009,64,4
HUN,CSK,2009,64,1
HUN,VNM,2009,64,1
HUN,GEO,2009,64,2
HUN,CHN,2009,64,1
HUN,GBR,2009,64,1
HUN,DEU,2009,64,1
HUN,FRA,2009,64,1
HUN,USA,2009,64,1
HUN,IRN,2009,64,4
IDN,DOM,2009,64,1
IDN,USA,2009,64,1
IDN,RUS,2009,64,1
IDN,PSE,2009,64,1
IDN,ISR,2009,64,1
IND,ZAF,2009,64,1
IND,USA,2009,64,1
IND,LKA,2009,64,1
IND,NPL,2009,64,1
IND,AFG,2009,64,1
IND,PAK,2009,64,1
IRL,USA,2009,64,5
IRL,TCD,2009,64,1
IRL,LBR,2009,64,1
IRL,RUS,2009,64,1
IRL,ISR,2009,64,3
IRL,IRN,2009,64,6
IRL,SDN,2009,64,2
IRL,MMR,2009,64,3
IRL,LKA,2009,64,3
IRN,USA,2009,64,2
IRN,PSE,2009,64,2
IRN,IRQ,2009,64,3
IRN,AFG,2009,64,3
IRN,ZAF,2009,64,1
IRN,PAK,2009,64,1
IRN,TTO,2009,64,1
IRN,DEU,2009,64,1
IRQ,USA,2009,64,3
IRQ,ARE,2009,64,5
IRQ,KWT,2009,64,1
IRQ,PSE,2009,64,2
IRQ,ISR,2009,64,1
ISL,POL,2009,64,1
ISL,CSK,2009,64,1
ISL,USA,2009,64,1
ISL,BRA,2009,64,1
ISL,IND,2009,64,3
ISR,IRN,2009,64,9
ISR,DEU,2009,64,4
ISR,CHN,2009,64,2
ISR,GBR,2009,64,1
ISR,USA,2009,64,1
ISR,ARE,2009,64,2
ISR,EGY,2009,64,1
ISR,JOR,2009,64,1
ISR,LBN,2009,64,1
ITA,IND,2009,64,1
JAM,DOM,2009,64,1
JAM,HTI,2009,64,3
JAM,USA,2009,64,1
JOR,PSE,2009,64,3
JOR,ISR,2009,64,14
JOR,ARE,2009,64,6
JOR,SYR,2009,64,3
JOR,LBN,2009,64,2
JOR,USA,2009,64,5
JOR,RUS,2009,64,1
JOR,EGY,2009,64,1
JOR,IRQ,2009,64,2
JPN,CHN,2009,64,3
JPN,DDR,2009,64,1
JPN,USA,2009,64,3
JPN,RUS,2009,64,1
JPN,GBR,2009,64,1
JPN,FRA,2009,64,1
JPN,AFG,2009,64,4
JPN,PAK,2009,64,1
KAZ,AFG,2009,64,6
KAZ,USA,2009,64,5
KAZ,URS,2009,64,1
KAZ,DDR,2009,64,1
KAZ,DEU,2009,64,1
KAZ,CHN,2009,64,3
KEN,USA,2009,64,1
KEN,ZAF,2009,64,2
KEN,SOM,2009,64,6
KGZ,ZAF,2009,64,1
KGZ,CSK,2009,64,1
KGZ,AFG,2009,64,7
KGZ,CHN,2009,64,6
KGZ,USA,2009,64,2
KHM,LBY,2009,64,1
KHM,NIC,2009,64,1
KHM,USA,2009,64,6
KHM,JPN,2009,64,1
KHM,DNK,2009,64,1
KHM,ITA,2009,64,1
KHM,ISR,2009,64,2
KHM,PSE,2009,64,3
KIR,USA,2009,64,1
KIR,NZL,2009,64,1
KIR,AUS,2009,64,4
KIR,PRK,2009,64,1
KIR,ZAF,2009,64,1
KIR,DDR,2009,64,1
KIR,CHN,2009,64,1
KIR,CSK,2009,64,1
KNA,NIC,2009,64,1
KNA,USA,2009,64,2
KNA,MUS,2009,64,2
KNA,TWN,2009,64,1
KNA,TTO,2009,64,1
KOR,CHN,2009,64,2
KOR,PRK,2009,64,23
KOR,SOM,2009,64,1
KOR,USA,2009,64,1
KWT,NIC,2009,64,1
KWT,CHN,2009,64,1
KWT,DNK,2009,64,1
KWT,USA,2009,64,2
KWT,ZAF,2009,64,1
KWT,ARE,2009,64,3
KWT,PSE,2009,64,2
KWT,ISR,2009,64,10
KWT,IRQ,2009,64,7
KWT,IRN,2009,64,3
LAO,CHN,2009,64,3
LAO,ISR,2009,64,1
LAO,PSE,2009,64,1
LAO,CUB,2009,64,1
LAO,DNK,2009,64,1
LBN,ARE,2009,64,5
LBN,PSE,2009,64,2
LBN,ISR,2009,64,13
LBN,QAT,2009,64,1
LBR,LBY,2009,64,1
LBR,NIC,2009,64,1
LBR,USA,2009,64,1
LBR,IND,2009,64,1
LBR,FIN,2009,64,1
LBR,MNG,2009,64,1
LBR,SLE,2009,64,1
LBR,GIN,2009,64,4
LBR,ZWE,2009,64,1
LBR,SOM,2009,64,2
LBY,DEU,2009,64,7
LBY,FRA,2009,64,2
LBY,CHN,2009,64,4
LBY,ITA,2009,64,9
LBY,IDN,2009,64,2
LBY,IND,2009,64,7
LBY,PAK,2009,64,4
LBY,PHL,2009,64,2
LBY,JPN,2009,64,4
LBY,BRA,2009,64,2
LBY,NGA,2009,64,1
LBY,ARG,2009,64,2
LBY,DZA,2009,64,1
LBY,EGY,2009,64,6
LBY,COG,2009,64,2
LBY,ZAF,2009,64,8
LBY,TZA,2009,64,2
LBY,TUR,2009,64,2
LBY,IRN,2009,64,2
LBY,GRC,2009,64,1
LBY,UKR,2009,64,3
LBY,RUS,2009,64,2
LBY,USA,2009,64,37
LBY,AUS,2009,64,1
LBY,BFA,2009,64,1
LBY,MUS,2009,64,1
LBY,KEN,2009,64,1
LBY,TTO,2009,64,4
LBY,CSK,2009,64,2
LBY,VNM,2009,64,2
LBY,IRQ,2009,64,32
LBY,PAN,2009,64,1
LBY,SOM,2009,64,12
LBY,YUG,2009,64,3
LBY,KWT,2009,64,1
LBY,ARE,2009,64,2
LBY,GBR,2009,64,2
LBY,AFG,2009,64,16
LBY,ESP,2009,64,1
LBY,ISR,2009,64,9
LBY,TUN,2009,64,2
LBY,LBN,2009,64,3
LBY,ROU,2009,64,1
LBY,SYR,2009,64,2
LCA,CHN,2009,64,3
LCA,MUS,2009,64,1
LCA,USA,2009,64,8
LCA,ISL,2009,64,1
LCA,PRK,2009,64,1
LCA,GBR,2009,64,1
LCA,CAN,2009,64,1
LCA,FRA,2009,64,1
LCA,JPN,2009,64,1
LCA,ZAF,2009,64,2
LCA,TTO,2009,64,2
LCA,CUB,2009,64,1
LCA,BRA,2009,64,1
LCA,MEX,2009,64,1
LCA,VEN,2009,64,1
LCA,KWT,2009,64,1
LCA,CIV,2009,64,1
LCA,PHL,2009,64,1
LIE,SGP,2009,64,1
LIE,USA,2009,64,1
LKA,PRK,2009,64,1
LKA,DEU,2009,64,1
LKA,KAZ,2009,64,1
LKA,USA,2009,64,1
LKA,ISR,2009,64,1
LKA,PSE,2009,64,1
LSO,DOM,2009,64,1
LSO,AFG,2009,64,1
LSO,RWA,2009,64,3
LSO,USA,2009,64,4
LSO,SOM,2009,64,2
LSO,PSE,2009,64,3
LSO,CUB,2009,64,4
LSO,ISR,2009,64,4
LSO,MAR,2009,64,1
LTU,BIH,2009,64,1
LTU,AFG,2009,64,1
LTU,USA,2009,64,1
LUX,CHN,2009,64,2
LUX,PRK,2009,64,1
LUX,ZAF,2009,64,1
LUX,USA,2009,64,8
LUX,PSE,2009,64,1
LUX,ISR,2009,64,5
LUX,AUS,2009,64,1
LUX,ARE,2009,64,1
LUX,SYR,2009,64,1
LUX,LBN,2009,64,1
LUX,AFG,2009,64,2
LUX,COG,2009,64,1
LUX,RUS,2009,64,1
LUX,BLR,2009,64,1
LVA,EST,2009,64,1
LVA,LTU,2009,64,1
LVA,URS,2009,64,1
LVA,DEU,2009,64,1
LVA,USA,2009,64,1
LVA,CHN,2009,64,3
LVA,AFG,2009,64,6
LVA,ISR,2009,64,1
LVA,GEO,2009,64,8
LVA,IRN,2009,64,4
LVA,GIN,2009,64,1
MAR,GBR,2009,64,1
MAR,USA,2009,64,5
MAR,ZAF,2009,64,4
MAR,DOM,2009,64,1
MAR,POL,2009,64,1
MAR,ARE,2009,64,2
MAR,ISR,2009,64,2
MAR,SYR,2009,64,1
MAR,FRA,2009,64,1
MAR,DZA,2009,64,1
MAR,DEU,2009,64,1
MCO,USA,2009,64,2
MCO,ZAF,2009,64,1
MDA,SAU,2009,64,1
MDA,USA,2009,64,2
MDA,UKR,2009,64,1
MDG,ZAF,2009,64,2
MDV,IND,2009,64,3
MDV,AFG,2009,64,1
MDV,PAK,2009,64,1
MDV,JPN,2009,64,1
MDV,ISR,2009,64,1
MDV,MMR,2009,64,2
MEX,USA,2009,64,2
MEX,HND,2009,64,2
MEX,CRI,2009,64,1
MEX,BRA,2009,64,1
MHL,ITA,2009,64,1
MHL,USA,2009,64,5
MHL,JPN,2009,64,3
MHL,CHN,2009,64,3
MHL,TWN,2009,64,2
MHL,AUS,2009,64,1
MKD,GRC,2009,64,2
MLI,ZAF,2009,64,3
MLI,LBY,2009,64,1
MLI,NIC,2009,64,1
MLI,CHN,2009,64,1
MLT,LBY,2009,64,1
MLT,SOM,2009,64,1
MLT,AFG,2009,64,1
MLT,COG,2009,64,1
MLT,ARE,2009,64,1
MLT,USA,2009,64,1
MLT,FRA,2009,64,1
MLT,LTU,2009,64,1
MLT,LUX,2009,64,1
MLT,PRT,2009,64,1
MLT,SVN,2009,64,1
MLT,SVK,2009,64,1
MMR,CHN,2009,64,4
MMR,TWN,2009,64,1
MNE,USA,2009,64,2
MNE,ZAF,2009,64,2
MNE,LBR,2009,64,1
MNE,AFG,2009,64,1
MNE,CYP,2009,64,1
MNE,SOM,2009,64,1
MNE,TTO,2009,64,3
MNE,YUG,2009,64,1
MNG,CHN,2009,64,1
MNG,TCD,2009,64,1
MOZ,ZAF,2009,64,2
MOZ,ZWE,2009,64,3
MOZ,MDG,2009,64,1
MOZ,COG,2009,64,1
MOZ,SOM,2009,64,1
MOZ,ISR,2009,64,2
MRT,DEU,2009,64,4
MRT,SEN,2009,64,1
MRT,CHN,2009,64,1
MRT,PRK,2009,64,2
MRT,USA,2009,64,1
MRT,ISR,2009,64,2
MRT,ARE,2009,64,1
MRT,SYR,2009,64,1
MRT,SDN,2009,64,2
MUS,CHN,2009,64,6
MUS,USA,2009,64,2
MUS,MOZ,2009,64,1
MUS,TTO,2009,64,1
MUS,MMR,2009,64,3
MUS,ISR,2009,64,3
MUS,PSE,2009,64,1
MUS,ZAF,2009,64,3
MUS,ZWE,2009,64,1
MUS,DEU,2009,64,1
MUS,MRT,2009,64,2
MUS,SDN,2009,64,1
MUS,QAT,2009,64,1
MUS,MDG,2009,64,2
MUS,HND,2009,64,1
MUS,SOM,2009,64,5
MUS,IND,2009,64,1
MUS,GBR,2009,64,3
MWI,ZAF,2009,64,3
MYS,PHL,2009,64,1
MYS,MMR,2009,64,1
MYS,ISR,2009,64,2
MYS,PSE,2009,64,1
MYS,USA,2009,64,4
MYS,RUS,2009,64,1
MYS,DEU,2009,64,1
NAM,ZAF,2009,64,3
NAM,SAU,2009,64,2
NAM,PSE,2009,64,2
NAM,ISR,2009,64,1
NAM,CUB,2009,64,4
NAM,USA,2009,64,2
NER,CHN,2009,64,2
NER,ZAF,2009,64,4
NER,CAN,2009,64,1
NER,VEN,2009,64,1
NER,TUR,2009,64,1
NER,TUN,2009,64,1
NER,PHL,2009,64,1
NGA,ZAF,2009,64,7
NGA,USA,2009,64,1
NGA,RUS,2009,64,1
NGA,NER,2009,64,5
NGA,GIN,2009,64,6
NIC,USA,2009,64,3
NIC,CUB,2009,64,6
NIC,VEN,2009,64,2
NIC,ISR,2009,64,1
NIC,SYR,2009,64,1
NIC,CHN,2009,64,2
NIC,TWN,2009,64,1
NIC,HND,2009,64,4
NIC,ALB,2009,64,2
NIC,BOL,2009,64,1
NIC,DOM,2009,64,1
NIC,ECU,2009,64,1
NIC,IRQ,2009,64,1
NIC,AFG,2009,64,1
NIC,COL,2009,64,4
NLD,IND,2009,64,1
NLD,VEN,2009,64,1
NLD,IRN,2009,64,4
NOR,USA,2009,64,1
NOR,ISR,2009,64,1
NOR,CHN,2009,64,1
NOR,AFG,2009,64,9
NOR,IRN,2009,64,2
NPL,USA,2009,64,1
NPL,CHN,2009,64,1
NPL,DOM,2009,64,2
NPL,AFG,2009,64,1
NRU,MUS,2009,64,1
NRU,ZAF,2009,64,1
NRU,JPN,2009,64,2
NRU,IND,2009,64,1
NRU,DEU,2009,64,1
NRU,BRA,2009,64,1
NRU,AUS,2009,64,2
NRU,NZL,2009,64,1
NZL,DOM,2009,64,1
NZL,AFG,2009,64,2
NZL,USA,2009,64,2
NZL,AUT,2009,64,1
OMN,LBY,2009,64,1
OMN,NIC,2009,64,1
OMN,ARE,2009,64,2
OMN,ISR,2009,64,5
OMN,IRQ,2009,64,2
OMN,QAT,2009,64,1
OMN,SDN,2009,64,1
OMN,SOM,2009,64,2
OMN,IRN,2009,64,1
OMN,DOM,2009,64,1
OMN,AFG,2009,64,1
PAK,AFG,2009,64,3
PAK,IND,2009,64,2
PAK,PSE,2009,64,1
PAN,PRK,2009,64,1
PAN,USA,2009,64,4
PAN,ESP,2009,64,1
PAN,HND,2009,64,2
PAN,MEX,2009,64,1
PAN,COL,2009,64,1
PER,HND,2009,64,4
PER,BRA,2009,64,1
PHL,USA,2009,64,2
PHL,RUS,2009,64,1
PHL,VNM,2009,64,1
PHL,TTO,2009,64,1
PLW,GBR,2009,64,1
PLW,IRL,2009,64,1
PLW,RUS,2009,64,1
PLW,TWN,2009,64,2
PLW,USA,2009,64,3
PLW,ARE,2009,64,1
PLW,JPN,2009,64,3
PLW,SLV,2009,64,1
PNG,GIN,2009,64,12
PNG,USA,2009,64,2
PNG,CHN,2009,64,2
PNG,IND,2009,64,1
PNG,NZL,2009,64,2
PNG,FJI,2009,64,1
PNG,AUS,2009,64,1
PNG,JPN,2009,64,1
PNG,ITA,2009,64,1
PNG,AUT,2009,64,1
PNG,ISL,2009,64,1
PNG,DNK,2009,64,1
PNG,NOR,2009,64,1
PNG,BEL,2009,64,1
PNG,JOR,2009,64,4
POL,ZAF,2009,64,1
POL,URS,2009,64,1
POL,UKR,2009,64,1
POL,GEO,2009,64,1
POL,BRA,2009,64,1
POL,USA,2009,64,1
POL,AFG,2009,64,1
POL,PAK,2009,64,1
PRK,AFG,2009,64,1
PRK,IRQ,2009,64,1
PRK,USA,2009,64,8
PRK,ZAF,2009,64,2
PRK,DEU,2009,64,1
PRT,SWE,2009,64,1
PRT,USA,2009,64,2
PRT,ZAF,2009,64,3
PRT,GIN,2009,64,5
PRT,CHN,2009,64,1
PRT,HND,2009,64,1
PRT,BRA,2009,64,3
PRT,LBN,2009,64,1
PRT,AFG,2009,64,2
PRT,TCD,2009,64,1
PRT,ISR,2009,64,1
PRT,PSE,2009,64,1
PRT,EGY,2009,64,1
PRT,IRQ,2009,64,1
PRT,IND,2009,64,1
PRY,HND,2009,64,3
PRY,ZAF,2009,64,1
PRY,CUB,2009,64,2
PSE,ISR,2009,64,10
PSE,RUS,2009,64,1
PSE,USA,2009,64,1
PSE,SYR,2009,64,1
PSE,EGY,2009,64,2
PSE,ARE,2009,64,2
QAT,ZAF,2009,64,1
QAT,USA,2009,64,4
ROU,DOM,2009,64,1
ROU,AFG,2009,64,4
ROU,ZAF,2009,64,1
ROU,BIH,2009,64,1
ROU,SDN,2009,64,1
ROU,IRQ,2009,64,3
ROU,USA,2009,64,3
ROU,RUS,2009,64,1
RUS,USA,2009,64,7
RUS,BRA,2009,64,1
RUS,IND,2009,64,1
RUS,CHN,2009,64,1
RUS,BLR,2009,64,1
RUS,GEO,2009,64,1
RWA,COG,2009,64,1
SDN,CHN,2009,64,4
SDN,USA,2009,64,4
SDN,ZAF,2009,64,3
SDN,TTO,2009,64,2
SDN,TCD,2009,64,1
SEN,ZAF,2009,64,13
SEN,ITA,2009,64,1
SEN,PRK,2009,64,1
SEN,DJI,2009,64,2
SEN,MLI,2009,64,1
SEN,TCD,2009,64,1
SEN,USA,2009,64,2
SEN,ISR,2009,64,3
SEN,CHN,2009,64,3
SEN,MRT,2009,64,1
SEN,GIN,2009,64,4
SEN,LBR,2009,64,1
SEN,BRA,2009,64,1
SGP,USA,2009,64,11
SGP,CHN,2009,64,2
SGP,JPN,2009,64,1
SGP,IND,2009,64,1
SGP,RUS,2009,64,1
SGP,BRA,2009,64,1
SGP,LBN,2009,64,1
SLB,USA,2009,64,2
SLB,ISL,2009,64,1
SLB,ZAF,2009,64,3
SLB,MUS,2009,64,1
SLB,NZL,2009,64,1
SLB,TWN,2009,64,5
SLB,AUS,2009,64,1
SLB,CUB,2009,64,2
SLB,GIN,2009,64,3
SLB,PHL,2009,64,1
SLB,MYS,2009,64,1
SLB,IDN,2009,64,2
SLB,FIN,2009,64,1
SLB,SAU,2009,64,1
SLB,DDR,2009,64,1
SLB,FJI,2009,64,1
SLE,ZAF,2009,64,8
SLE,ISL,2009,64,1
SLV,CHN,2009,64,1
SLV,NIC,2009,64,1
SLV,CUB,2009,64,1
SLV,HND,2009,64,3
SLV,DOM,2009,64,1
SLV,AFG,2009,64,1
SLV,ZAF,2009,64,1
SLV,USA,2009,64,2
SMR,CHN,2009,64,2
SMR,AFG,2009,64,1
SMR,NPL,2009,64,1
SMR,USA,2009,64,3
SOM,DJI,2009,64,2
SOM,IND,2009,64,1
SOM,MLI,2009,64,1
SOM,USA,2009,64,1
SRB,TTO,2009,64,1
SRB,SAU,2009,64,1
SRB,ALB,2009,64,2
SRB,YUG,2009,64,1
SRB,BIH,2009,64,1
SRB,VNM,2009,64,3
SRB,EGY,2009,64,1
STP,LBY,2009,64,1
STP,ZAF,2009,64,1
STP,TWN,2009,64,5
STP,CUB,2009,64,2
STP,USA,2009,64,1
STP,TTO,2009,64,1
SUR,CHN,2009,64,1
SUR,UGA,2009,64,1
SVK,SWE,2009,64,1
SVK,AFG,2009,64,4
SVK,ZAF,2009,64,2
SVK,CYP,2009,64,2
SVK,BIH,2009,64,1
SVK,CSK,2009,64,2
SVK,ARG,2009,64,1
SVK,IDN,2009,64,1
SVK,KEN,2009,64,1
SVK,ZWE,2009,64,1
SVK,MDG,2009,64,1
SVK,IRN,2009,64,4
SVK,CHN,2009,64,1
SVK,DEU,2009,64,1
SVK,PRK,2009,64,1
SVK,USA,2009,64,1
SVK,GEO,2009,64,3
SVN,VEN,2009,64,1
SVN,ZAF,2009,64,2
SVN,CHN,2009,64,1
SVN,USA,2009,64,1
SVN,AFG,2009,64,7
SWE,URS,2009,64,1
SWE,USA,2009,64,2
SWE,ITA,2009,64,1
SWE,DOM,2009,64,1
SWE,TCD,2009,64,1
SWE,ZAF,2009,64,3
SWE,SOM,2009,64,2
SWE,COG,2009,64,2
SWE,ZWE,2009,64,1
SWE,AFG,2009,64,4
SWE,PAK,2009,64,4
SWE,ISR,2009,64,4
SWE,PSE,2009,64,1
SWE,IRN,2009,64,3
SWE,MMR,2009,64,2
SWZ,ZAF,2009,64,3
SWZ,CHN,2009,64,4
SWZ,GBR,2009,64,5
SWZ,MAR,2009,64,1
SWZ,SOM,2009,64,1
SWZ,MDG,2009,64,1
SWZ,ZWE,2009,64,2
SWZ,ISR,2009,64,1
SWZ,TWN,2009,64,2
SYC,USA,2009,64,6
SYC,SOM,2009,64,3
SYC,IND,2009,64,2
SYC,CHN,2009,64,2
SYR,LBY,2009,64,1
SYR,ISR,2009,64,19
SYR,LBN,2009,64,1
SYR,USA,2009,64,2
SYR,IRQ,2009,64,17
SYR,ARE,2009,64,2
SYR,TUR,2009,64,1
SYR,YEM,2009,64,2
SYR,SDN,2009,64,2
SYR,QAT,2009,64,1
SYR,SOM,2009,64,2
SYR,ZAF,2009,64,2
SYR,CUB,2009,64,1
SYR,PRK,2009,64,1
TCD,LBY,2009,64,2
